Order ID,Product ID,Customer ID,Date,Quantity,Region,Name_x,Age,Country,Join Date,Name_y,Category,Cost Price,Selling Price,Revenue,Cost,Profit,Order Date,Month
ORD00190,PROD010,CUST0158,2025-03-01,1,East,Alex Cooper,49,Canada,2023-07-16,Charger,Electronics,201,333,333,201,132,2025-03-01,2025-03
ORD00207,PROD010,CUST0158,2024-02-23,2,East,Alex Cooper,49,Canada,2023-07-16,Charger,Electronics,201,333,666,402,264,2024-02-23,2024-02
ORD00394,PROD010,CUST0158,2023-10-16,1,West,Alex Cooper,49,Canada,2023-07-16,Charger,Electronics,201,333,333,201,132,2023-10-16,2023-10
ORD00284,PROD010,CUST0160,2024-09-19,3,North,Jeffrey Bell,66,Ghana,2023-04-03,Charger,Electronics,201,333,999,603,396,2024-09-19,2024-09
ORD00463,PROD010,CUST0084,2025-04-27,1,West,Brian Lee,32,Switzerland,2024-01-22,Charger,Electronics,201,333,333,201,132,2025-04-27,2025-04
ORD00512,PROD010,CUST0084,2024-06-06,4,North,Brian Lee,32,Switzerland,2024-01-22,Charger,Electronics,201,333,1332,804,528,2024-06-06,2024-06
ORD00599,PROD010,CUST0084,2024-11-19,3,North,Brian Lee,32,Switzerland,2024-01-22,Charger,Electronics,201,333,999,603,396,2024-11-19,2024-11
ORD00212,PROD010,CUST0065,2024-03-21,4,North,Justin Stewart,34,Grenada,2022-05-28,Charger,Electronics,201,333,1332,804,528,2024-03-21,2024-03
ORD00214,PROD010,CUST0003,2023-12-12,1,North,Kurt Walters,46,Wallis and Futuna,2022-12-10,Charger,Electronics,201,333,333,201,132,2023-12-12,2023-12
ORD00216,PROD010,CUST0142,2023-07-22,2,South,Amber Coleman,64,Mayotte,2022-08-15,Charger,Electronics,201,333,666,402,264,2023-07-22,2023-07
ORD00291,PROD010,CUST0142,2024-12-30,2,East,Amber Coleman,64,Mayotte,2022-08-15,Charger,Electronics,201,333,666,402,264,2024-12-30,2024-12
ORD00799,PROD010,CUST0124,2023-11-29,3,North,Brooke Guzman,26,Comoros,2025-05-10,Charger,Electronics,201,333,999,603,396,2023-11-29,2023-11
ORD00850,PROD010,CUST0077,2024-08-08,2,West,Olivia Williams,61,Mali,2022-09-12,Charger,Electronics,201,333,666,402,264,2024-08-08,2024-08
ORD00263,PROD010,CUST0169,2023-11-27,1,East,George Dixon,32,Netherlands,2024-07-20,Charger,Electronics,201,333,333,201,132,2023-11-27,2023-11
ORD00716,PROD010,CUST0005,2025-01-03,2,East,Karen Anderson,60,Sierra Leone,2024-09-06,Charger,Electronics,201,333,666,402,264,2025-01-03,2025-01
ORD00591,PROD010,CUST0178,2024-12-26,1,South,Jaclyn Hardy,45,Gabon,2023-12-17,Charger,Electronics,201,333,333,201,132,2024-12-26,2024-12
ORD00704,PROD010,CUST0125,2024-06-28,2,South,Natasha Mcintosh,25,Iran,2022-07-28,Charger,Electronics,201,333,666,402,264,2024-06-28,2024-06
ORD00295,PROD010,CUST0105,2023-07-28,2,East,James Jones,26,Papua New Guinea,2023-12-14,Charger,Electronics,201,333,666,402,264,2023-07-28,2023-07
ORD00301,PROD010,CUST0195,2023-08-09,3,North,Justin Brewer,44,Burkina Faso,2025-01-01,Charger,Electronics,201,333,999,603,396,2023-08-09,2023-08
ORD00837,PROD010,CUST0090,2024-10-13,1,North,Thomas Richmond,33,Kazakhstan,2022-10-03,Charger,Electronics,201,333,333,201,132,2024-10-13,2024-10
ORD00713,PROD010,CUST0028,2023-09-18,3,East,Anne White,39,Jamaica,2022-09-19,Charger,Electronics,201,333,999,603,396,2023-09-18,2023-09
ORD00619,PROD010,CUST0147,2023-09-26,3,North,Andrew Ryan,43,Solomon Islands,2023-03-05,Charger,Electronics,201,333,999,603,396,2023-09-26,2023-09
ORD00344,PROD010,CUST0097,2024-02-01,2,West,Rebecca Smith,62,Svalbard & Jan Mayen Islands,2024-02-29,Charger,Electronics,201,333,666,402,264,2024-02-01,2024-02
ORD00357,PROD010,CUST0155,2024-08-17,4,North,Sarah Escobar,59,Uzbekistan,2023-02-07,Charger,Electronics,201,333,1332,804,528,2024-08-17,2024-08
ORD00498,PROD010,CUST0192,2024-08-11,1,East,Dennis Patterson,56,Georgia,2024-01-27,Charger,Electronics,201,333,333,201,132,2024-08-11,2024-08
ORD00443,PROD010,CUST0119,2023-08-05,1,West,Peter Henderson,59,Yemen,2023-05-07,Charger,Electronics,201,333,333,201,132,2023-08-05,2023-08
ORD00445,PROD010,CUST0157,2023-08-22,3,South,Tara Park,68,Guinea,2025-01-17,Charger,Electronics,201,333,999,603,396,2023-08-22,2023-08
ORD00931,PROD010,CUST0021,2023-12-28,1,West,Jeffrey Rodriguez,61,Namibia,2025-04-23,Charger,Electronics,201,333,333,201,132,2023-12-28,2023-12
ORD00654,PROD010,CUST0024,2024-06-12,4,South,Russell Beck,19,Bangladesh,2024-02-01,Charger,Electronics,201,333,1332,804,528,2024-06-12,2024-06
ORD00695,PROD010,CUST0078,2024-01-20,3,West,Claudia Mccullough,51,Afghanistan,2024-09-13,Charger,Electronics,201,333,999,603,396,2024-01-20,2024-01
ORD00761,PROD006,CUST0114,2025-03-23,1,South,Kimberly Morris,25,Cape Verde,2024-03-29,Mouse,Electronics,274,345,345,274,71,2025-03-23,2025-03
ORD00678,PROD006,CUST0115,2023-08-12,1,East,Devin Rogers,52,Romania,2025-03-18,Mouse,Electronics,274,345,345,274,71,2023-08-12,2023-08
ORD00694,PROD006,CUST0014,2024-04-13,4,West,Matthew Alvarado,53,United Arab Emirates,2024-12-10,Mouse,Electronics,274,345,1380,1096,284,2024-04-13,2024-04
ORD00582,PROD006,CUST0009,2025-03-26,2,North,Laura Maddox,36,Ireland,2025-02-22,Mouse,Electronics,274,345,690,548,142,2025-03-26,2025-03
ORD00334,PROD006,CUST0040,2025-03-04,4,North,George Vincent,69,Kuwait,2022-11-10,Mouse,Electronics,274,345,1380,1096,284,2025-03-04,2025-03
ORD00008,PROD006,CUST0025,2024-11-02,4,East,Elizabeth Bond,38,Uzbekistan,2025-03-26,Mouse,Electronics,274,345,1380,1096,284,2024-11-02,2024-11
ORD00159,PROD006,CUST0103,2023-11-27,4,West,Martin Fitzpatrick,42,Cote d'Ivoire,2022-10-29,Mouse,Electronics,274,345,1380,1096,284,2023-11-27,2023-11
ORD00565,PROD006,CUST0103,2025-02-15,1,East,Martin Fitzpatrick,42,Cote d'Ivoire,2022-10-29,Mouse,Electronics,274,345,345,274,71,2025-02-15,2025-02
ORD00657,PROD006,CUST0004,2023-10-25,1,North,Joseph Oconnor,32,Sweden,2023-09-07,Mouse,Electronics,274,345,345,274,71,2023-10-25,2023-10
ORD00902,PROD006,CUST0154,2024-08-17,2,East,Leslie Young,43,Finland,2023-01-05,Mouse,Electronics,274,345,690,548,142,2024-08-17,2024-08
ORD00652,PROD006,CUST0186,2024-09-15,4,East,Kevin Gallagher,61,Austria,2024-08-17,Mouse,Electronics,274,345,1380,1096,284,2024-09-15,2024-09
ORD00437,PROD006,CUST0029,2024-07-20,2,South,Pamela Parker,61,Swaziland,2022-05-28,Mouse,Electronics,274,345,690,548,142,2024-07-20,2024-07
ORD00073,PROD006,CUST0098,2025-02-25,2,North,Robert Walls,58,Western Sahara,2024-05-14,Mouse,Electronics,274,345,690,548,142,2025-02-25,2025-02
ORD00017,PROD006,CUST0037,2023-10-03,1,East,Michael Castro,64,Mauritius,2022-09-19,Mouse,Electronics,274,345,345,274,71,2023-10-03,2023-10
ORD00802,PROD006,CUST0085,2024-01-24,3,South,Tiffany Orr,25,Bahrain,2023-04-17,Mouse,Electronics,274,345,1035,822,213,2024-01-24,2024-01
ORD00023,PROD006,CUST0042,2024-07-24,3,West,Nicole Shepherd,54,Equatorial Guinea,2024-07-07,Mouse,Electronics,274,345,1035,822,213,2024-07-24,2024-07
ORD00028,PROD006,CUST0017,2023-10-20,1,West,Dominique Ward,20,Paraguay,2022-11-29,Mouse,Electronics,274,345,345,274,71,2023-10-20,2023-10
ORD00029,PROD006,CUST0165,2023-12-11,1,West,Katrina Campbell,54,Denmark,2022-06-08,Mouse,Electronics,274,345,345,274,71,2023-12-11,2023-12
ORD00903,PROD006,CUST0153,2024-06-06,2,East,Christina Meyer,32,Montserrat,2023-12-04,Mouse,Electronics,274,345,690,548,142,2024-06-06,2024-06
ORD00032,PROD006,CUST0076,2024-07-08,1,North,Tara Osborne,43,Denmark,2023-11-25,Mouse,Electronics,274,345,345,274,71,2024-07-08,2024-07
ORD00923,PROD006,CUST0117,2024-06-04,3,South,Tina Cole,50,Romania,2023-11-14,Mouse,Electronics,274,345,1035,822,213,2024-06-04,2024-06
ORD00143,PROD006,CUST0086,2023-07-27,4,North,Richard Cabrera,31,Bangladesh,2024-08-20,Mouse,Electronics,274,345,1380,1096,284,2023-07-27,2023-07
ORD00776,PROD006,CUST0012,2024-12-10,1,North,Stefanie Morton,28,Panama,2024-05-18,Mouse,Electronics,274,345,345,274,71,2024-12-10,2024-12
ORD00874,PROD006,CUST0199,2025-01-14,4,North,Ryan Meyer,20,Peru,2024-07-23,Mouse,Electronics,274,345,1380,1096,284,2025-01-14,2025-01
ORD00412,PROD006,CUST0138,2024-01-10,2,North,Diana Freeman,52,Bahamas,2023-04-03,Mouse,Electronics,274,345,690,548,142,2024-01-10,2024-01
ORD00710,PROD006,CUST0145,2023-06-12,2,North,Ryan Jones,18,Liberia,2022-11-06,Mouse,Electronics,274,345,690,548,142,2023-06-12,2023-06
ORD00200,PROD006,CUST0190,2023-09-04,2,East,Mrs. Jill Odom,45,Malaysia,2023-05-11,Mouse,Electronics,274,345,690,548,142,2023-09-04,2023-09
ORD00477,PROD006,CUST0064,2023-12-07,4,South,Todd Singh,31,Belgium,2022-09-29,Mouse,Electronics,274,345,1380,1096,284,2023-12-07,2023-12
ORD00369,PROD006,CUST0107,2025-03-28,3,East,Brianna Buchanan,18,Falkland Islands (Malvinas),2025-01-21,Mouse,Electronics,274,345,1035,822,213,2025-03-28,2025-03
ORD00920,PROD006,CUST0107,2025-03-10,4,South,Brianna Buchanan,18,Falkland Islands (Malvinas),2025-01-21,Mouse,Electronics,274,345,1380,1096,284,2025-03-10,2025-03
ORD00414,PROD006,CUST0193,2023-09-12,3,East,Angela Quinn,50,Sao Tome and Principe,2023-08-26,Mouse,Electronics,274,345,1035,822,213,2023-09-12,2023-09
ORD00226,PROD006,CUST0181,2024-07-11,3,West,Bailey Chapman,62,Burkina Faso,2022-12-26,Mouse,Electronics,274,345,1035,822,213,2024-07-11,2024-07
ORD00081,PROD006,CUST0036,2024-02-09,4,West,Jason Burgess,32,Argentina,2023-02-24,Mouse,Electronics,274,345,1380,1096,284,2024-02-09,2024-02
ORD00109,PROD006,CUST0187,2025-03-10,2,East,Nathan Arnold,37,Jamaica,2022-07-18,Mouse,Electronics,274,345,690,548,142,2025-03-10,2025-03
ORD00379,PROD006,CUST0039,2024-06-12,3,North,Sean Estrada,61,France,2023-05-23,Mouse,Electronics,274,345,1035,822,213,2024-06-12,2024-06
ORD00187,PROD006,CUST0055,2023-06-29,1,South,Ryan Bryant DDS,19,Botswana,2024-11-30,Mouse,Electronics,274,345,345,274,71,2023-06-29,2023-06
ORD00620,PROD006,CUST0055,2024-03-21,2,South,Ryan Bryant DDS,19,Botswana,2024-11-30,Mouse,Electronics,274,345,690,548,142,2024-03-21,2024-03
ORD00430,PROD006,CUST0111,2023-05-25,1,East,John Avila,28,Hong Kong,2022-08-30,Mouse,Electronics,274,345,345,274,71,2023-05-25,2023-05
ORD00596,PROD006,CUST0111,2025-03-02,2,South,John Avila,28,Hong Kong,2022-08-30,Mouse,Electronics,274,345,690,548,142,2025-03-02,2025-03
ORD00705,PROD006,CUST0111,2023-07-24,4,West,John Avila,28,Hong Kong,2022-08-30,Mouse,Electronics,274,345,1380,1096,284,2023-07-24,2023-07
ORD00662,PROD006,CUST0152,2024-12-16,4,West,Daniel Garcia,32,United States Virgin Islands,2023-11-06,Mouse,Electronics,274,345,1380,1096,284,2024-12-16,2024-12
ORD00558,PROD006,CUST0033,2025-01-14,1,West,Monica Conley,59,Netherlands Antilles,2023-08-15,Mouse,Electronics,274,345,345,274,71,2025-01-14,2025-01
ORD00584,PROD006,CUST0073,2024-07-07,3,East,Brandon Wilson,21,Swaziland,2023-05-08,Mouse,Electronics,274,345,1035,822,213,2024-07-07,2024-07
ORD00091,PROD006,CUST0129,2025-03-09,2,East,Brittany Wilson,65,Japan,2023-05-16,Mouse,Electronics,274,345,690,548,142,2025-03-09,2025-03
ORD00682,PROD006,CUST0131,2024-03-06,2,East,Robert Patel,41,Macao,2024-09-03,Mouse,Electronics,274,345,690,548,142,2024-03-06,2024-03
ORD00184,PROD006,CUST0108,2024-10-10,1,West,Sydney Lopez,61,Morocco,2024-06-19,Mouse,Electronics,274,345,345,274,71,2024-10-10,2024-10
ORD00540,PROD006,CUST0179,2024-01-10,2,East,Christopher Henderson,19,Northern Mariana Islands,2022-09-29,Mouse,Electronics,274,345,690,548,142,2024-01-10,2024-01
ORD00665,PROD006,CUST0179,2023-12-23,3,West,Christopher Henderson,19,Northern Mariana Islands,2022-09-29,Mouse,Electronics,274,345,1035,822,213,2023-12-23,2023-12
ORD00107,PROD006,CUST0101,2025-02-06,3,West,Richard Dixon,62,United Arab Emirates,2023-09-30,Mouse,Electronics,274,345,1035,822,213,2025-02-06,2025-02
ORD00110,PROD006,CUST0049,2024-02-07,2,North,Jasmine Fischer,21,Angola,2023-06-21,Mouse,Electronics,274,345,690,548,142,2024-02-07,2024-02
ORD00881,PROD006,CUST0049,2024-09-06,3,East,Jasmine Fischer,21,Angola,2023-06-21,Mouse,Electronics,274,345,1035,822,213,2024-09-06,2024-09
ORD00111,PROD006,CUST0189,2024-06-04,3,West,Alison Wright,28,China,2023-04-16,Mouse,Electronics,274,345,1035,822,213,2024-06-04,2024-06
ORD00113,PROD006,CUST0074,2025-04-13,2,South,Christine Rodriguez,46,Bangladesh,2023-03-14,Mouse,Electronics,274,345,690,548,142,2025-04-13,2025-04
ORD00821,PROD006,CUST0047,2024-07-22,2,West,Alexandra Sanchez,56,Latvia,2023-01-25,Mouse,Electronics,274,345,690,548,142,2024-07-22,2024-07
ORD00490,PROD006,CUST0008,2024-06-08,3,West,James Kim,56,Turkmenistan,2023-05-25,Mouse,Electronics,274,345,1035,822,213,2024-06-08,2024-06
ORD00801,PROD006,CUST0008,2023-06-13,2,West,James Kim,56,Turkmenistan,2023-05-25,Mouse,Electronics,274,345,690,548,142,2023-06-13,2023-06
ORD00239,PROD006,CUST0198,2023-06-20,2,South,Mrs. Lisa Thomas,58,Gibraltar,2022-12-08,Mouse,Electronics,274,345,690,548,142,2023-06-20,2023-06
ORD00631,PROD006,CUST0198,2024-03-01,1,North,Mrs. Lisa Thomas,58,Gibraltar,2022-12-08,Mouse,Electronics,274,345,345,274,71,2024-03-01,2024-03
ORD00841,PROD006,CUST0198,2024-10-06,1,South,Mrs. Lisa Thomas,58,Gibraltar,2022-12-08,Mouse,Electronics,274,345,345,274,71,2024-10-06,2024-10
ORD00126,PROD006,CUST0200,2024-01-21,1,North,Abigail Brown,56,Iceland,2023-02-26,Mouse,Electronics,274,345,345,274,71,2024-01-21,2024-01
ORD00686,PROD006,CUST0143,2025-01-28,4,North,David Green,31,Malta,2023-04-06,Mouse,Electronics,274,345,1380,1096,284,2025-01-28,2025-01
ORD00532,PROD006,CUST0032,2023-07-25,3,North,Randy Hughes,44,Eritrea,2023-01-19,Mouse,Electronics,274,345,1035,822,213,2023-07-25,2023-07
ORD00788,PROD006,CUST0151,2023-12-08,1,East,Joseph Richardson,26,Papua New Guinea,2025-05-09,Mouse,Electronics,274,345,345,274,71,2023-12-08,2023-12
ORD00431,PROD006,CUST0079,2025-05-10,1,East,Kenneth Obrien,27,Wallis and Futuna,2023-05-22,Mouse,Electronics,274,345,345,274,71,2025-05-10,2025-05
ORD00149,PROD006,CUST0137,2024-07-05,1,South,Noah Martin,44,Fiji,2022-06-22,Mouse,Electronics,274,345,345,274,71,2024-07-05,2024-07
ORD00515,PROD006,CUST0176,2023-07-19,1,West,Thomas Montgomery,68,Niger,2023-12-04,Mouse,Electronics,274,345,345,274,71,2023-07-19,2023-07
ORD00516,PROD006,CUST0188,2024-07-16,1,East,Stephanie Hawkins,47,Albania,2023-05-02,Mouse,Electronics,274,345,345,274,71,2024-07-16,2024-07
ORD00795,PROD006,CUST0045,2023-09-11,4,East,Diana Olson,38,Montserrat,2023-07-18,Mouse,Electronics,274,345,1380,1096,284,2023-09-11,2023-09
ORD00255,PROD006,CUST0093,2024-08-13,2,East,Tyler Davis,64,Russian Federation,2024-12-17,Mouse,Electronics,274,345,690,548,142,2024-08-13,2024-08
ORD00643,PROD006,CUST0093,2025-04-14,3,East,Tyler Davis,64,Russian Federation,2024-12-17,Mouse,Electronics,274,345,1035,822,213,2025-04-14,2025-04
ORD00180,PROD006,CUST0141,2024-12-27,4,South,Matthew Griffin,54,Niue,2022-10-30,Mouse,Electronics,274,345,1380,1096,284,2024-12-27,2024-12
ORD00192,PROD006,CUST0141,2024-09-14,1,South,Matthew Griffin,54,Niue,2022-10-30,Mouse,Electronics,274,345,345,274,71,2024-09-14,2024-09
ORD00962,PROD006,CUST0141,2023-06-28,1,North,Matthew Griffin,54,Niue,2022-10-30,Mouse,Electronics,274,345,345,274,71,2023-06-28,2023-06
ORD00948,PROD006,CUST0158,2025-03-22,4,West,Alex Cooper,49,Canada,2023-07-16,Mouse,Electronics,274,345,1380,1096,284,2025-03-22,2025-03
ORD00191,PROD006,CUST0013,2024-02-13,1,West,Rebecca Thompson,41,Canada,2023-09-27,Mouse,Electronics,274,345,345,274,71,2024-02-13,2024-02
ORD00683,PROD006,CUST0018,2025-02-11,2,South,Patrick Brown Jr.,39,Timor-Leste,2023-09-03,Mouse,Electronics,274,345,690,548,142,2025-02-11,2025-02
ORD00457,PROD006,CUST0184,2023-09-24,4,West,Luis Stephens,45,Bulgaria,2024-05-18,Mouse,Electronics,274,345,1380,1096,284,2023-09-24,2023-09
ORD00995,PROD006,CUST0121,2024-11-10,1,West,Shannon Sanford,58,Marshall Islands,2022-10-28,Mouse,Electronics,274,345,345,274,71,2024-11-10,2024-11
ORD00664,PROD006,CUST0177,2024-05-22,2,East,Jason Carlson,39,Andorra,2023-04-24,Mouse,Electronics,274,345,690,548,142,2024-05-22,2024-05
ORD00852,PROD006,CUST0068,2023-10-02,3,West,Kevin Wolf,57,Kyrgyz Republic,2022-11-29,Mouse,Electronics,274,345,1035,822,213,2023-10-02,2023-10
ORD00390,PROD006,CUST0088,2023-09-15,1,West,Deborah Knox,57,Azerbaijan,2022-09-17,Mouse,Electronics,274,345,345,274,71,2023-09-15,2023-09
ORD00520,PROD006,CUST0088,2024-06-06,3,North,Deborah Knox,57,Azerbaijan,2022-09-17,Mouse,Electronics,274,345,1035,822,213,2024-06-06,2024-06
ORD00233,PROD006,CUST0140,2024-05-12,1,East,Janet Pruitt,52,Andorra,2024-01-27,Mouse,Electronics,274,345,345,274,71,2024-05-12,2024-05
ORD00845,PROD006,CUST0169,2024-07-10,1,North,George Dixon,32,Netherlands,2024-07-20,Mouse,Electronics,274,345,345,274,71,2024-07-10,2024-07
ORD00886,PROD006,CUST0099,2025-04-27,2,East,David Montoya,46,Cuba,2024-02-03,Mouse,Electronics,274,345,690,548,142,2025-04-27,2025-04
ORD00777,PROD006,CUST0020,2024-11-05,3,South,Daniel Martinez,41,Andorra,2022-10-17,Mouse,Electronics,274,345,1035,822,213,2024-11-05,2024-11
ORD00392,PROD006,CUST0163,2023-07-13,4,East,Mrs. Susan Rubio,21,Saudi Arabia,2023-08-07,Mouse,Electronics,274,345,1380,1096,284,2023-07-13,2023-07
ORD00727,PROD006,CUST0195,2023-10-26,1,South,Justin Brewer,44,Burkina Faso,2025-01-01,Mouse,Electronics,274,345,345,274,71,2023-10-26,2023-10
ORD00383,PROD006,CUST0155,2024-08-18,1,West,Sarah Escobar,59,Uzbekistan,2023-02-07,Mouse,Electronics,274,345,345,274,71,2024-08-18,2024-08
ORD00470,PROD006,CUST0058,2024-11-25,3,North,Christopher Gonzales,64,Serbia,2022-12-29,Mouse,Electronics,274,345,1035,822,213,2024-11-25,2024-11
ORD00696,PROD006,CUST0002,2024-11-15,4,South,Kimberly Miller,69,Mayotte,2023-11-09,Mouse,Electronics,274,345,1380,1096,284,2024-11-15,2024-11
ORD00417,PROD006,CUST0050,2024-03-31,4,East,Victoria Burns,42,Panama,2022-10-04,Mouse,Electronics,274,345,1380,1096,284,2024-03-31,2024-03
ORD00450,PROD006,CUST0175,2023-10-10,2,South,Isabel Martinez,24,United Kingdom,2022-08-28,Mouse,Electronics,274,345,690,548,142,2023-10-10,2023-10
ORD00486,PROD006,CUST0174,2025-02-05,4,South,Martin Rose,49,Colombia,2024-08-18,Mouse,Electronics,274,345,1380,1096,284,2025-02-05,2025-02
ORD00891,PROD006,CUST0174,2023-09-05,2,West,Martin Rose,49,Colombia,2024-08-18,Mouse,Electronics,274,345,690,548,142,2023-09-05,2023-09
ORD00988,PROD006,CUST0021,2024-06-05,1,North,Jeffrey Rodriguez,61,Namibia,2025-04-23,Mouse,Electronics,274,345,345,274,71,2024-06-05,2024-06
ORD00741,PROD006,CUST0001,2025-02-05,3,West,Robert Hale,56,Liechtenstein,2025-02-20,Mouse,Electronics,274,345,1035,822,213,2025-02-05,2025-02
ORD00530,PROD006,CUST0095,2023-09-11,3,West,Nicholas Johnson,43,Vietnam,2023-09-26,Mouse,Electronics,274,345,1035,822,213,2023-09-11,2023-09
ORD00820,PROD006,CUST0136,2025-03-21,2,East,Allison Burns,39,Portugal,2022-09-05,Mouse,Electronics,274,345,690,548,142,2025-03-21,2025-03
ORD00607,PROD006,CUST0127,2023-07-15,3,North,James Brown,51,Uzbekistan,2024-08-05,Mouse,Electronics,274,345,1035,822,213,2023-07-15,2023-07
ORD00856,PROD006,CUST0132,2024-08-05,4,East,Allison Ball,54,Zimbabwe,2023-11-23,Mouse,Electronics,274,345,1380,1096,284,2024-08-05,2024-08
ORD00817,PROD004,CUST0114,2024-09-06,1,West,Kimberly Morris,25,Cape Verde,2024-03-29,Monitor,Accessories,367,499,499,367,132,2024-09-06,2024-09
ORD00272,PROD004,CUST0009,2024-01-16,4,South,Laura Maddox,36,Ireland,2025-02-22,Monitor,Accessories,367,499,1996,1468,528,2024-01-16,2024-01
ORD00305,PROD004,CUST0009,2023-09-06,2,East,Laura Maddox,36,Ireland,2025-02-22,Monitor,Accessories,367,499,998,734,264,2023-09-06,2023-09
ORD00898,PROD004,CUST0194,2024-01-02,4,West,Dr. Joseph Wood,18,Maldives,2024-03-09,Monitor,Accessories,367,499,1996,1468,528,2024-01-02,2024-01
ORD00096,PROD004,CUST0025,2024-10-19,4,East,Elizabeth Bond,38,Uzbekistan,2025-03-26,Monitor,Accessories,367,499,1996,1468,528,2024-10-19,2024-10
ORD00199,PROD004,CUST0029,2023-12-07,4,North,Pamela Parker,61,Swaziland,2022-05-28,Monitor,Accessories,367,499,1996,1468,528,2023-12-07,2023-12
ORD00042,PROD004,CUST0098,2024-07-11,1,West,Robert Walls,58,Western Sahara,2024-05-14,Monitor,Accessories,367,499,499,367,132,2024-07-11,2024-07
ORD00401,PROD004,CUST0037,2024-07-07,4,North,Michael Castro,64,Mauritius,2022-09-19,Monitor,Accessories,367,499,1996,1468,528,2024-07-07,2024-07
ORD00865,PROD004,CUST0075,2024-09-09,4,East,Anthony Hester,35,Saint Barthelemy,2025-02-24,Monitor,Accessories,367,499,1996,1468,528,2024-09-09,2024-09
ORD00019,PROD004,CUST0070,2025-01-18,2,South,Hannah Santiago,19,Nauru,2023-11-06,Monitor,Accessories,367,499,998,734,264,2025-01-18,2025-01
ORD00317,PROD004,CUST0146,2024-05-24,3,South,Aaron Miller,22,Congo,2025-01-25,Monitor,Accessories,367,499,1497,1101,396,2024-05-24,2024-05
ORD00701,PROD004,CUST0041,2024-04-03,4,North,Jodi Thompson,20,Guatemala,2024-04-30,Monitor,Accessories,367,499,1996,1468,528,2024-04-03,2024-04
ORD00026,PROD004,CUST0166,2023-07-05,1,East,Jordan Stanton,40,Swaziland,2024-05-21,Monitor,Accessories,367,499,499,367,132,2023-07-05,2023-07
ORD00567,PROD004,CUST0166,2025-02-03,2,East,Jordan Stanton,40,Swaziland,2024-05-21,Monitor,Accessories,367,499,998,734,264,2025-02-03,2025-02
ORD00189,PROD004,CUST0034,2025-05-07,3,North,Stacey Baker,45,Armenia,2023-08-13,Monitor,Accessories,367,499,1497,1101,396,2025-05-07,2025-05
ORD00034,PROD004,CUST0117,2024-02-12,3,West,Tina Cole,50,Romania,2023-11-14,Monitor,Accessories,367,499,1497,1101,396,2024-02-12,2024-02
ORD00901,PROD004,CUST0117,2023-07-24,4,South,Tina Cole,50,Romania,2023-11-14,Monitor,Accessories,367,499,1996,1468,528,2023-07-24,2023-07
ORD00035,PROD004,CUST0106,2024-01-05,4,South,Kenneth Scott,41,Mozambique,2023-05-28,Monitor,Accessories,367,499,1996,1468,528,2024-01-05,2024-01
ORD00809,PROD004,CUST0086,2025-01-03,4,North,Richard Cabrera,31,Bangladesh,2024-08-20,Monitor,Accessories,367,499,1996,1468,528,2025-01-03,2025-01
ORD00831,PROD004,CUST0031,2024-03-30,2,North,Holly Mills,66,Mongolia,2023-09-07,Monitor,Accessories,367,499,998,734,264,2024-03-30,2024-03
ORD00040,PROD004,CUST0134,2023-06-06,1,South,Lauren Alexander,61,Belize,2023-06-11,Monitor,Accessories,367,499,499,367,132,2023-06-06,2023-06
ORD00171,PROD004,CUST0168,2025-01-12,1,West,Christina Owen,62,Somalia,2022-11-01,Monitor,Accessories,367,499,499,367,132,2025-01-12,2025-01
ORD00342,PROD004,CUST0168,2024-01-04,4,East,Christina Owen,62,Somalia,2022-11-01,Monitor,Accessories,367,499,1996,1468,528,2024-01-04,2024-01
ORD00554,PROD004,CUST0168,2025-04-14,1,North,Christina Owen,62,Somalia,2022-11-01,Monitor,Accessories,367,499,499,367,132,2025-04-14,2025-04
ORD00681,PROD004,CUST0012,2023-12-09,2,East,Stefanie Morton,28,Panama,2024-05-18,Monitor,Accessories,367,499,998,734,264,2023-12-09,2023-12
ORD00249,PROD004,CUST0199,2023-10-01,2,South,Ryan Meyer,20,Peru,2024-07-23,Monitor,Accessories,367,499,998,734,264,2023-10-01,2023-10
ORD00243,PROD004,CUST0046,2025-01-11,4,East,Gary Walker,26,Oman,2025-01-10,Monitor,Accessories,367,499,1996,1468,528,2025-01-11,2025-01
ORD00449,PROD004,CUST0130,2023-09-18,3,West,Gina Cortez,40,Lebanon,2023-05-04,Monitor,Accessories,367,499,1497,1101,396,2023-09-18,2023-09
ORD00257,PROD004,CUST0054,2023-11-28,2,North,Alyssa Levine,43,Swaziland,2022-11-27,Monitor,Accessories,367,499,998,734,264,2023-11-28,2023-11
ORD00059,PROD004,CUST0181,2025-01-22,1,East,Bailey Chapman,62,Burkina Faso,2022-12-26,Monitor,Accessories,367,499,499,367,132,2025-01-22,2025-01
ORD00885,PROD004,CUST0011,2023-12-05,4,North,Louis Patel,28,Poland,2022-12-01,Monitor,Accessories,367,499,1996,1468,528,2023-12-05,2023-12
ORD00720,PROD004,CUST0164,2023-10-21,3,East,Charles Miller,47,United States Virgin Islands,2022-12-22,Monitor,Accessories,367,499,1497,1101,396,2023-10-21,2023-10
ORD00384,PROD004,CUST0113,2024-09-18,2,East,Lynn Perez,34,Greenland,2024-10-13,Monitor,Accessories,367,499,998,734,264,2024-09-18,2024-09
ORD00071,PROD004,CUST0039,2024-05-07,3,West,Sean Estrada,61,France,2023-05-23,Monitor,Accessories,367,499,1497,1101,396,2024-05-07,2024-05
